sample_index,original_orientation,orientation,time_ms,calibrated_z_g,ideal_z_g,signed_error_g
5344,-Z,-Z,693551,-0.990828834,-1.0,0.009171166
5345,-Z,-Z,693631,-0.998700235,-1.0,0.001299765
5346,-Z,-Z,693712,-0.997716310,-1.0,0.002283690
5347,-Z,-Z,693791,-0.999684160,-1.0,0.000315840
5348,-Z,-Z,693871,-0.998700235,-1.0,0.001299765
5349,-Z,-Z,693952,-0.998700235,-1.0,0.001299765
5350,-Z,-Z,694032,-0.998700235,-1.0,0.001299765
5351,-Z,-Z,694111,-0.998700235,-1.0,0.001299765
5352,-Z,-Z,694191,-0.999684160,-1.0,0.000315840
5353,-Z,-Z,694272,-0.997716310,-1.0,0.002283690
5354,-Z,-Z,694351,-0.997716310,-1.0,0.002283690
5355,-Z,-Z,694431,-0.990828834,-1.0,0.009171166
5356,-Z,-Z,694512,-0.998700235,-1.0,0.001299765
5357,-Z,-Z,694592,-0.998700235,-1.0,0.001299765
5358,-Z,-Z,694671,-1.002635935,-1.0,-0.002635935
5359,-Z,-Z,694752,-0.998700235,-1.0,0.001299765
5360,-Z,-Z,694832,-0.998700235,-1.0,0.001299765
5361,-Z,-Z,694911,-1.006571636,-1.0,-0.006571636
5362,-Z,-Z,694991,-0.998700235,-1.0,0.001299765
5363,-Z,-Z,695072,-1.000668085,-1.0,-0.000668085
5364,-Z,-Z,695151,-1.000668085,-1.0,-0.000668085
5365,-Z,-Z,695231,-0.989844909,-1.0,0.010155091
5366,-Z,-Z,695312,-0.995748460,-1.0,0.004251540
5367,-Z,-Z,695392,-0.995748460,-1.0,0.004251540
5368,-Z,-Z,695471,-0.995748460,-1.0,0.004251540
5369,-Z,-Z,695551,-0.998700235,-1.0,0.001299765
5370,-Z,-Z,695632,-1.007555561,-1.0,-0.007555561
5371,-Z,-Z,695711,-0.998700235,-1.0,0.001299765
5372,-Z,-Z,695791,-0.999684160,-1.0,0.000315840
5373,-Z,-Z,695872,-0.995748460,-1.0,0.004251540
5374,-Z,-Z,695952,-0.998700235,-1.0,0.001299765
5375,-Z,-Z,696031,-1.000668085,-1.0,-0.000668085
5376,-Z,-Z,696111,-1.002635935,-1.0,-0.002635935
5377,-Z,-Z,696192,-0.998700235,-1.0,0.001299765
5378,-Z,-Z,696271,-0.998700235,-1.0,0.001299765
5379,-Z,-Z,696351,-0.998700235,-1.0,0.001299765
5380,-Z,-Z,696432,-0.998700235,-1.0,0.001299765
5381,-Z,-Z,696511,-1.011491262,-1.0,-0.011491262
5382,-Z,-Z,696591,-0.998700235,-1.0,0.001299765
5383,-Z,-Z,696672,-1.000668085,-1.0,-0.000668085
5384,-Z,-Z,696752,-1.005587711,-1.0,-0.005587711
5385,-Z,-Z,696831,-1.002635935,-1.0,-0.002635935
5386,-Z,-Z,696911,-1.006571636,-1.0,-0.006571636
5387,-Z,-Z,696992,-0.999684160,-1.0,0.000315840
5388,-Z,-Z,697071,-0.999684160,-1.0,0.000315840
5389,-Z,-Z,697151,-0.998700235,-1.0,0.001299765
5390,-Z,-Z,697232,-0.999684160,-1.0,0.000315840
5391,-Z,-Z,697312,-1.002635935,-1.0,-0.002635935
5392,-Z,-Z,697391,-0.998700235,-1.0,0.001299765
5393,-Z,-Z,697471,-0.998700235,-1.0,0.001299765
5394,-Z,-Z,697552,-0.995748460,-1.0,0.004251540
5395,-Z,-Z,697631,-1.002635935,-1.0,-0.002635935
5396,-Z,-Z,697711,-1.003619861,-1.0,-0.003619861
5397,-Z,-Z,697792,-0.997716310,-1.0,0.002283690
5398,-Z,-Z,697871,-0.998700235,-1.0,0.001299765
5399,-Z,-Z,697951,-0.997716310,-1.0,0.002283690
5400,-Z,-Z,698032,-0.997716310,-1.0,0.002283690
5401,-Z,-Z,698112,-0.998700235,-1.0,0.001299765
5402,-Z,-Z,698191,-1.002635935,-1.0,-0.002635935
5403,-Z,-Z,698271,-0.998700235,-1.0,0.001299765
5404,-Z,-Z,698352,-0.997716310,-1.0,0.002283690
5405,-Z,-Z,698431,-0.997716310,-1.0,0.002283690
5406,-Z,-Z,698511,-0.998700235,-1.0,0.001299765
5407,-Z,-Z,698592,-0.997716310,-1.0,0.002283690
5408,-Z,-Z,698671,-0.998700235,-1.0,0.001299765
5409,-Z,-Z,698751,-0.998700235,-1.0,0.001299765
5410,-Z,-Z,698832,-1.002635935,-1.0,-0.002635935
5411,-Z,-Z,698912,-1.000668085,-1.0,-0.000668085
5412,-Z,-Z,698991,-1.005587711,-1.0,-0.005587711
5413,-Z,-Z,699071,-1.000668085,-1.0,-0.000668085
5414,-Z,-Z,699152,-0.999684160,-1.0,0.000315840
5415,-Z,-Z,699231,-0.998700235,-1.0,0.001299765
5416,-Z,-Z,699311,-1.004603786,-1.0,-0.004603786
5417,-Z,-Z,699392,-0.998700235,-1.0,0.001299765
5418,-Z,-Z,699472,-0.998700235,-1.0,0.001299765
5419,-Z,-Z,699551,-1.000668085,-1.0,-0.000668085
5420,-Z,-Z,699631,-1.002635935,-1.0,-0.002635935
5421,-Z,-Z,699712,-1.000668085,-1.0,-0.000668085
5422,-Z,-Z,699791,-1.002635935,-1.0,-0.002635935
5423,-Z,-Z,699871,-0.998700235,-1.0,0.001299765
5424,-Z,-Z,699952,-0.990828834,-1.0,0.009171166
5425,-Z,-Z,700032,-1.002635935,-1.0,-0.002635935
5426,-Z,-Z,700111,-1.002635935,-1.0,-0.002635935
5427,-Z,-Z,700191,-1.002635935,-1.0,-0.002635935
5428,-Z,-Z,700272,-1.006571636,-1.0,-0.006571636
5429,-Z,-Z,700351,-1.002635935,-1.0,-0.002635935
5430,-Z,-Z,700431,-1.006571636,-1.0,-0.006571636
5431,-Z,-Z,700512,-1.006571636,-1.0,-0.006571636
5432,-Z,-Z,700592,-1.007555561,-1.0,-0.007555561
5433,-Z,-Z,700671,-0.998700235,-1.0,0.001299765
5434,-Z,-Z,700751,-0.998700235,-1.0,0.001299765
5435,-Z,-Z,700832,-0.989844909,-1.0,0.010155091
5436,-Z,-Z,700911,-1.007555561,-1.0,-0.007555561
5437,-Z,-Z,700991,-1.002635935,-1.0,-0.002635935
5438,-Z,-Z,701072,-0.999684160,-1.0,0.000315840
5439,-Z,-Z,701152,-0.998700235,-1.0,0.001299765
5440,-Z,-Z,701231,-0.992796684,-1.0,0.007203316
5441,-Z,-Z,701311,-0.999684160,-1.0,0.000315840
5442,-Z,-Z,701392,-1.002635935,-1.0,-0.002635935
5443,-Z,-Z,701471,-0.998700235,-1.0,0.001299765
5444,-Z,-Z,701551,-0.998700235,-1.0,0.001299765
5445,-Z,-Z,701632,-1.002635935,-1.0,-0.002635935
5446,-Z,-Z,701711,-1.000668085,-1.0,-0.000668085
5447,-Z,-Z,701791,-1.007555561,-1.0,-0.007555561
5448,-Z,-Z,701872,-0.998700235,-1.0,0.001299765
5449,-Z,-Z,701952,-1.006571636,-1.0,-0.006571636
5450,-Z,-Z,702031,-0.999684160,-1.0,0.000315840
5451,-Z,-Z,702111,-0.999684160,-1.0,0.000315840
5452,-Z,-Z,702192,-1.006571636,-1.0,-0.006571636
5453,-Z,-Z,702271,-1.002635935,-1.0,-0.002635935
5454,-Z,-Z,702351,-0.998700235,-1.0,0.001299765
5455,-Z,-Z,702432,-1.000668085,-1.0,-0.000668085
5456,-Z,-Z,702512,-1.002635935,-1.0,-0.002635935
5457,-Z,-Z,702591,-1.002635935,-1.0,-0.002635935
5458,-Z,-Z,702671,-1.000668085,-1.0,-0.000668085
5459,-Z,-Z,702752,-0.998700235,-1.0,0.001299765
5460,-Z,-Z,702831,-1.005587711,-1.0,-0.005587711
5461,-Z,-Z,702911,-0.995748460,-1.0,0.004251540
5462,-Z,-Z,702992,-0.995748460,-1.0,0.004251540
5463,-Z,-Z,703072,-0.995748460,-1.0,0.004251540
5464,-Z,-Z,703151,-0.998700235,-1.0,0.001299765
5465,-Z,-Z,703231,-1.002635935,-1.0,-0.002635935
5466,-Z,-Z,703312,-1.002635935,-1.0,-0.002635935
5467,-Z,-Z,703391,-0.986893133,-1.0,0.013106867
5468,-Z,-Z,703471,-0.998700235,-1.0,0.001299765
5469,-Z,-Z,703552,-1.000668085,-1.0,-0.000668085
5470,-Z,-Z,703631,-1.000668085,-1.0,-0.000668085
5471,-Z,-Z,703711,-1.003619861,-1.0,-0.003619861
5472,-Z,-Z,703792,-0.998700235,-1.0,0.001299765
5473,-Z,-Z,703872,-1.000668085,-1.0,-0.000668085
5474,-Z,-Z,703951,-0.999684160,-1.0,0.000315840
5475,-Z,-Z,704031,-0.998700235,-1.0,0.001299765
5476,-Z,-Z,704112,-0.999684160,-1.0,0.000315840
5477,-Z,-Z,704191,-0.997716310,-1.0,0.002283690
5478,-Z,-Z,704271,-0.998700235,-1.0,0.001299765
5479,-Z,-Z,704352,-1.002635935,-1.0,-0.002635935
5480,-Z,-Z,704432,-1.007555561,-1.0,-0.007555561
5481,-Z,-Z,704511,-1.000668085,-1.0,-0.000668085
5482,-Z,-Z,704592,-1.003619861,-1.0,-0.003619861
5483,-Z,-Z,704672,-1.003619861,-1.0,-0.003619861
5484,-Z,-Z,704751,-0.991812759,-1.0,0.008187241
5485,-Z,-Z,704831,-0.996732385,-1.0,0.003267615
5486,-Z,-Z,704912,-0.997716310,-1.0,0.002283690
5487,-Z,-Z,704991,-0.998700235,-1.0,0.001299765
5488,-Z,-Z,705071,-1.003619861,-1.0,-0.003619861
5489,-Z,-Z,705152,-0.999684160,-1.0,0.000315840
5490,-Z,-Z,705232,-0.997716310,-1.0,0.002283690
5491,-Z,-Z,705311,-0.998700235,-1.0,0.001299765
5492,-Z,-Z,705391,-1.006571636,-1.0,-0.006571636
5493,-Z,-Z,705472,-0.999684160,-1.0,0.000315840
5494,-Z,-Z,705551,-0.999684160,-1.0,0.000315840
5495,-Z,-Z,705631,-0.999684160,-1.0,0.000315840
5496,-Z,-Z,705712,-0.999684160,-1.0,0.000315840
5497,-Z,-Z,705792,-0.998700235,-1.0,0.001299765
5498,-Z,-Z,705871,-1.003619861,-1.0,-0.003619861
5499,-Z,-Z,705951,-1.000668085,-1.0,-0.000668085
5500,-Z,-Z,706032,-1.002635935,-1.0,-0.002635935
5501,-Z,-Z,706111,-1.006571636,-1.0,-0.006571636
5502,-Z,-Z,706191,-1.006571636,-1.0,-0.006571636
5503,-Z,-Z,706272,-1.015426962,-1.0,-0.015426962
5504,-Z,-Z,706352,-0.997716310,-1.0,0.002283690
5505,-Z,-Z,706431,-0.998700235,-1.0,0.001299765
5506,-Z,-Z,706511,-0.998700235,-1.0,0.001299765
5507,-Z,-Z,706592,-1.000668085,-1.0,-0.000668085
5508,-Z,-Z,706671,-1.002635935,-1.0,-0.002635935
5509,-Z,-Z,706751,-1.002635935,-1.0,-0.002635935
5510,-Z,-Z,706832,-0.998700235,-1.0,0.001299765
5511,-Z,-Z,706912,-0.990828834,-1.0,0.009171166
5512,-Z,-Z,706991,-0.998700235,-1.0,0.001299765
5513,-Z,-Z,707071,-1.002635935,-1.0,-0.002635935
5514,-Z,-Z,707152,-1.002635935,-1.0,-0.002635935
5515,-Z,-Z,707231,-0.998700235,-1.0,0.001299765
5516,-Z,-Z,707311,-0.995748460,-1.0,0.004251540
5517,-Z,-Z,707392,-0.998700235,-1.0,0.001299765
5518,-Z,-Z,707471,-0.999684160,-1.0,0.000315840
5519,-Z,-Z,707551,-0.998700235,-1.0,0.001299765
5520,-Z,-Z,707632,-1.000668085,-1.0,-0.000668085
5521,-Z,-Z,707712,-1.006571636,-1.0,-0.006571636
5522,-Z,-Z,707791,-1.006571636,-1.0,-0.006571636
5523,-Z,-Z,707871,-1.000668085,-1.0,-0.000668085
5524,-Z,-Z,707952,-0.998700235,-1.0,0.001299765
5525,-Z,-Z,708031,-0.994764534,-1.0,0.005235466
5526,-Z,-Z,708111,-0.998700235,-1.0,0.001299765
5527,-Z,-Z,708192,-0.998700235,-1.0,0.001299765
5528,-Z,-Z,708272,-1.002635935,-1.0,-0.002635935
5529,-Z,-Z,708351,-0.997716310,-1.0,0.002283690
5530,-Z,-Z,708431,-1.005587711,-1.0,-0.005587711
5531,-Z,-Z,708512,-0.999684160,-1.0,0.000315840
5532,-Z,-Z,708591,-0.998700235,-1.0,0.001299765
5533,-Z,-Z,708671,-0.995748460,-1.0,0.004251540
5534,-Z,-Z,708752,-0.995748460,-1.0,0.004251540
5535,-Z,-Z,708832,-1.002635935,-1.0,-0.002635935
5536,-Z,-Z,708911,-0.990828834,-1.0,0.009171166
5537,-Z,-Z,708991,-0.999684160,-1.0,0.000315840
5538,-Z,-Z,709072,-0.995748460,-1.0,0.004251540
5539,-Z,-Z,709151,-1.003619861,-1.0,-0.003619861
5540,-Z,-Z,709231,-0.998700235,-1.0,0.001299765
5541,-Z,-Z,709312,-0.999684160,-1.0,0.000315840
5542,-Z,-Z,709391,-1.000668085,-1.0,-0.000668085
5543,-Z,-Z,709471,-1.000668085,-1.0,-0.000668085
5544,-Z,-Z,709552,-1.002635935,-1.0,-0.002635935
5545,-Z,-Z,709632,-1.000668085,-1.0,-0.000668085
5546,-Z,-Z,709711,-1.000668085,-1.0,-0.000668085
5547,-Z,-Z,709791,-1.000668085,-1.0,-0.000668085
5548,-Z,-Z,709872,-1.005587711,-1.0,-0.005587711
5549,-Z,-Z,709951,-1.005587711,-1.0,-0.005587711
5550,-Z,-Z,710031,-0.999684160,-1.0,0.000315840
5551,-Z,-Z,710112,-0.999684160,-1.0,0.000315840
5552,-Z,-Z,710192,-1.000668085,-1.0,-0.000668085
5553,-Z,-Z,710271,-0.998700235,-1.0,0.001299765
5554,-Z,-Z,710351,-0.994764534,-1.0,0.005235466
5555,-Z,-Z,710432,-0.998700235,-1.0,0.001299765
5556,-Z,-Z,710511,-1.000668085,-1.0,-0.000668085
5557,-Z,-Z,710591,-0.998700235,-1.0,0.001299765
5558,-Z,-Z,710672,-0.998700235,-1.0,0.001299765
5559,-Z,-Z,710752,-1.005587711,-1.0,-0.005587711
5560,-Z,-Z,710831,-1.005587711,-1.0,-0.005587711
5561,-Z,-Z,710911,-1.002635935,-1.0,-0.002635935
5562,-Z,-Z,710992,-0.999684160,-1.0,0.000315840
5563,-Z,-Z,711071,-0.997716310,-1.0,0.002283690
5564,-Z,-Z,711151,-0.995748460,-1.0,0.004251540
5565,-Z,-Z,711232,-1.000668085,-1.0,-0.000668085
5566,-Z,-Z,711312,-0.995748460,-1.0,0.004251540
5567,-Z,-Z,711391,-0.997716310,-1.0,0.002283690
5568,-Z,-Z,711471,-1.000668085,-1.0,-0.000668085
5569,-Z,-Z,711552,-0.997716310,-1.0,0.002283690
5570,-Z,-Z,711631,-1.000668085,-1.0,-0.000668085
5571,-Z,-Z,711711,-0.999684160,-1.0,0.000315840
5572,-Z,-Z,711792,-0.996732385,-1.0,0.003267615
5573,-Z,-Z,711871,-0.996732385,-1.0,0.003267615
5574,-Z,-Z,711951,-0.995748460,-1.0,0.004251540
5575,-Z,-Z,712032,-0.995748460,-1.0,0.004251540
5576,-Z,-Z,712112,-1.015426962,-1.0,-0.015426962
5577,-Z,-Z,712191,-1.002635935,-1.0,-0.002635935
5578,-Z,-Z,712271,-0.999684160,-1.0,0.000315840
5579,-Z,-Z,712352,-0.992796684,-1.0,0.007203316
5580,-Z,-Z,712431,-0.998700235,-1.0,0.001299765
5581,-Z,-Z,712511,-1.000668085,-1.0,-0.000668085
5582,-Z,-Z,712592,-1.000668085,-1.0,-0.000668085
5583,-Z,-Z,712671,-0.994764534,-1.0,0.005235466
5584,-Z,-Z,712751,-0.998700235,-1.0,0.001299765
5585,-Z,-Z,712832,-1.002635935,-1.0,-0.002635935
5586,-Z,-Z,712912,-1.002635935,-1.0,-0.002635935
5587,-Z,-Z,712991,-1.015426962,-1.0,-0.015426962
5588,-Z,-Z,713071,-0.998700235,-1.0,0.001299765
5589,-Z,-Z,713152,-1.005587711,-1.0,-0.005587711
5590,-Z,-Z,713231,-0.998700235,-1.0,0.001299765
5591,-Z,-Z,713311,-0.999684160,-1.0,0.000315840
5592,-Z,-Z,713392,-0.998700235,-1.0,0.001299765
5593,-Z,-Z,713471,-0.995748460,-1.0,0.004251540
5594,-Z,-Z,713551,-0.998700235,-1.0,0.001299765
5595,-Z,-Z,713632,-0.999684160,-1.0,0.000315840
5596,-Z,-Z,713712,-0.998700235,-1.0,0.001299765
5597,-Z,-Z,713791,-0.999684160,-1.0,0.000315840
5598,-Z,-Z,713871,-0.997716310,-1.0,0.002283690
5599,-Z,-Z,713952,-0.997716310,-1.0,0.002283690
5600,-Z,-Z,714031,-0.999684160,-1.0,0.000315840
5601,-Z,-Z,714111,-1.006571636,-1.0,-0.006571636
5602,-Z,-Z,714192,-0.991812759,-1.0,0.008187241
5603,-Z,-Z,714272,-0.999684160,-1.0,0.000315840
5604,-Z,-Z,714351,-1.002635935,-1.0,-0.002635935
5605,-Z,-Z,714431,-1.002635935,-1.0,-0.002635935
5606,-Z,-Z,714512,-1.002635935,-1.0,-0.002635935
5607,-Z,-Z,714591,-1.000668085,-1.0,-0.000668085
5608,-Z,-Z,714671,-0.998700235,-1.0,0.001299765
5609,-Z,-Z,714752,-0.999684160,-1.0,0.000315840
5610,-Z,-Z,714832,-1.000668085,-1.0,-0.000668085
5611,-Z,-Z,714911,-1.002635935,-1.0,-0.002635935
5612,-Z,-Z,714991,-1.002635935,-1.0,-0.002635935
5613,-Z,-Z,715072,-0.997716310,-1.0,0.002283690
5614,-Z,-Z,715151,-0.997716310,-1.0,0.002283690
5615,-Z,-Z,715231,-1.007555561,-1.0,-0.007555561
5616,-Z,-Z,715312,-1.000668085,-1.0,-0.000668085
5617,-Z,-Z,715392,-1.000668085,-1.0,-0.000668085
5618,-Z,-Z,715471,-0.998700235,-1.0,0.001299765
5619,-Z,-Z,715551,-1.000668085,-1.0,-0.000668085
5620,-Z,-Z,715632,-0.998700235,-1.0,0.001299765
5621,-Z,-Z,715711,-0.999684160,-1.0,0.000315840
5622,-Z,-Z,715791,-0.995748460,-1.0,0.004251540
5623,-Z,-Z,715872,-0.999684160,-1.0,0.000315840
5624,-Z,-Z,715951,-0.999684160,-1.0,0.000315840
5625,-Z,-Z,716031,-0.994764534,-1.0,0.005235466
5626,-Z,-Z,716111,-0.997716310,-1.0,0.002283690
5627,-Z,-Z,716192,-0.990828834,-1.0,0.009171166
5628,-Z,-Z,716271,-1.000668085,-1.0,-0.000668085
5629,-Z,-Z,716351,-1.005587711,-1.0,-0.005587711
5630,-Z,-Z,716432,-1.003619861,-1.0,-0.003619861
5631,-Z,-Z,716511,-1.002635935,-1.0,-0.002635935
5632,-Z,-Z,716591,-0.999684160,-1.0,0.000315840
5633,-Z,-Z,716672,-0.997716310,-1.0,0.002283690
5634,-Z,-Z,716752,-0.998700235,-1.0,0.001299765
5635,-Z,-Z,716831,-0.999684160,-1.0,0.000315840
5636,-Z,-Z,716911,-1.002635935,-1.0,-0.002635935
5637,-Z,-Z,716992,-1.002635935,-1.0,-0.002635935
5638,-Z,-Z,717071,-1.006571636,-1.0,-0.006571636
5639,-Z,-Z,717151,-0.998700235,-1.0,0.001299765
5640,-Z,-Z,717232,-0.998700235,-1.0,0.001299765
5641,-Z,-Z,717312,-1.005587711,-1.0,-0.005587711
5642,-Z,-Z,717391,-1.010507336,-1.0,-0.010507336
5643,-Z,-Z,717471,-1.006571636,-1.0,-0.006571636
5644,-Z,-Z,717552,-1.002635935,-1.0,-0.002635935
5645,-Z,-Z,717631,-0.999684160,-1.0,0.000315840
5646,-Z,-Z,717711,-0.998700235,-1.0,0.001299765
5647,-Z,-Z,717792,-0.999684160,-1.0,0.000315840
5648,-Z,-Z,717872,-1.003619861,-1.0,-0.003619861
5649,-Z,-Z,717951,-0.998700235,-1.0,0.001299765
5650,-Z,-Z,718031,-0.998700235,-1.0,0.001299765
5651,-Z,-Z,718112,-1.013459112,-1.0,-0.013459112
5652,-Z,-Z,718191,-1.002635935,-1.0,-0.002635935
5653,-Z,-Z,718271,-0.999684160,-1.0,0.000315840
5654,-Z,-Z,718352,-1.002635935,-1.0,-0.002635935
5655,-Z,-Z,718432,-0.998700235,-1.0,0.001299765
5656,-Z,-Z,718511,-0.994764534,-1.0,0.005235466
5657,-Z,-Z,718592,-1.000668085,-1.0,-0.000668085
5658,-Z,-Z,718672,-0.998700235,-1.0,0.001299765
5659,-Z,-Z,718751,-0.998700235,-1.0,0.001299765
5660,-Z,-Z,718831,-1.005587711,-1.0,-0.005587711
5661,-Z,-Z,718912,-0.998700235,-1.0,0.001299765
5662,-Z,-Z,718991,-0.992796684,-1.0,0.007203316
5663,-Z,-Z,719071,-0.992796684,-1.0,0.007203316
5664,-Z,-Z,719152,-0.999684160,-1.0,0.000315840
5665,-Z,-Z,719232,-0.995748460,-1.0,0.004251540
5666,-Z,-Z,719311,-1.007555561,-1.0,-0.007555561
5667,-Z,-Z,719391,-0.999684160,-1.0,0.000315840
5668,-Z,-Z,719472,-0.998700235,-1.0,0.001299765
5669,-Z,-Z,719551,-1.007555561,-1.0,-0.007555561
5670,-Z,-Z,719631,-0.998700235,-1.0,0.001299765
5671,-Z,-Z,719712,-0.998700235,-1.0,0.001299765
5672,-Z,-Z,719791,-1.005587711,-1.0,-0.005587711
5673,-Z,-Z,719871,-0.999684160,-1.0,0.000315840
5674,-Z,-Z,719952,-0.998700235,-1.0,0.001299765
5675,-Z,-Z,720032,-1.000668085,-1.0,-0.000668085
5676,-Z,-Z,720111,-1.000668085,-1.0,-0.000668085
5677,-Z,-Z,720191,-0.990828834,-1.0,0.009171166
5678,-Z,-Z,720272,-0.998700235,-1.0,0.001299765
5679,-Z,-Z,720351,-1.002635935,-1.0,-0.002635935
5680,-Z,-Z,720431,-1.002635935,-1.0,-0.002635935
5681,-Z,-Z,720512,-1.007555561,-1.0,-0.007555561
5682,-Z,-Z,720592,-1.002635935,-1.0,-0.002635935
5683,-Z,-Z,720671,-0.998700235,-1.0,0.001299765
5684,-Z,-Z,720751,-0.995748460,-1.0,0.004251540
5685,-Z,-Z,720832,-0.999684160,-1.0,0.000315840
5686,-Z,-Z,720911,-0.999684160,-1.0,0.000315840
5687,-Z,-Z,720991,-1.002635935,-1.0,-0.002635935
5688,-Z,-Z,721072,-0.998700235,-1.0,0.001299765
5689,-Z,-Z,721151,-0.998700235,-1.0,0.001299765
5690,-Z,-Z,721231,-1.007555561,-1.0,-0.007555561
5691,-Z,-Z,721312,-0.998700235,-1.0,0.001299765
5692,-Z,-Z,721392,-1.002635935,-1.0,-0.002635935
5693,-Z,-Z,721471,-1.000668085,-1.0,-0.000668085
5694,-Z,-Z,721551,-0.991812759,-1.0,0.008187241
5695,-Z,-Z,721632,-0.994764534,-1.0,0.005235466
5696,-Z,-Z,721711,-1.000668085,-1.0,-0.000668085
5697,-Z,-Z,721791,-1.000668085,-1.0,-0.000668085
5698,-Z,-Z,721872,-0.999684160,-1.0,0.000315840
5699,-Z,-Z,721952,-0.998700235,-1.0,0.001299765
5700,-Z,-Z,722031,-0.995748460,-1.0,0.004251540
5701,-Z,-Z,722111,-0.995748460,-1.0,0.004251540
5702,-Z,-Z,722192,-0.999684160,-1.0,0.000315840
5703,-Z,-Z,722271,-0.998700235,-1.0,0.001299765
5704,-Z,-Z,722351,-0.998700235,-1.0,0.001299765
5705,-Z,-Z,722432,-1.000668085,-1.0,-0.000668085
5706,-Z,-Z,722511,-1.003619861,-1.0,-0.003619861
5707,-Z,-Z,722591,-0.998700235,-1.0,0.001299765
5708,-Z,-Z,722672,-0.998700235,-1.0,0.001299765
5709,-Z,-Z,722752,-0.998700235,-1.0,0.001299765
5710,-Z,-Z,722831,-0.998700235,-1.0,0.001299765
5711,-Z,-Z,722911,-0.995748460,-1.0,0.004251540
5712,-Z,-Z,722992,-0.999684160,-1.0,0.000315840
5713,-Z,-Z,723071,-0.998700235,-1.0,0.001299765
5714,-Z,-Z,723151,-0.998700235,-1.0,0.001299765
5715,-Z,-Z,723232,-0.999684160,-1.0,0.000315840
5716,-Z,-Z,723311,-1.002635935,-1.0,-0.002635935
5717,-Z,-Z,723391,-1.002635935,-1.0,-0.002635935
5718,-Z,-Z,723472,-1.002635935,-1.0,-0.002635935
5719,-Z,-Z,723552,-0.995748460,-1.0,0.004251540
5720,-Z,-Z,723631,-1.006571636,-1.0,-0.006571636
5721,-Z,-Z,723711,-1.005587711,-1.0,-0.005587711
5722,-Z,-Z,723792,-1.002635935,-1.0,-0.002635935
5723,-Z,-Z,723871,-1.008539486,-1.0,-0.008539486
5724,-Z,-Z,723951,-1.002635935,-1.0,-0.002635935
5725,-Z,-Z,724032,-0.999684160,-1.0,0.000315840
5726,-Z,-Z,724111,-0.998700235,-1.0,0.001299765
5727,-Z,-Z,724191,-0.998700235,-1.0,0.001299765
5728,-Z,-Z,724271,-1.002635935,-1.0,-0.002635935
5729,-Z,-Z,724352,-0.998700235,-1.0,0.001299765
5730,-Z,-Z,724431,-0.998700235,-1.0,0.001299765
5731,-Z,-Z,724511,-0.990828834,-1.0,0.009171166
5732,-Z,-Z,724592,-1.006571636,-1.0,-0.006571636
5733,-Z,-Z,724671,-1.000668085,-1.0,-0.000668085
5734,-Z,-Z,724751,-1.000668085,-1.0,-0.000668085
5735,-Z,-Z,724832,-1.002635935,-1.0,-0.002635935
5736,-Z,-Z,724912,-1.006571636,-1.0,-0.006571636
5737,-Z,-Z,724991,-1.003619861,-1.0,-0.003619861
5738,-Z,-Z,725071,-0.998700235,-1.0,0.001299765
5739,-Z,-Z,725152,-0.998700235,-1.0,0.001299765
5740,-Z,-Z,725231,-0.998700235,-1.0,0.001299765
5741,-Z,-Z,725311,-0.990828834,-1.0,0.009171166
5742,-Z,-Z,725392,-1.002635935,-1.0,-0.002635935
5743,-Z,-Z,725471,-0.999684160,-1.0,0.000315840
5744,-Z,-Z,725551,-0.998700235,-1.0,0.001299765
5745,-Z,-Z,725632,-0.997716310,-1.0,0.002283690
5746,-Z,-Z,725712,-0.998700235,-1.0,0.001299765
5747,-Z,-Z,725791,-1.003619861,-1.0,-0.003619861
5748,-Z,-Z,725871,-0.998700235,-1.0,0.001299765
5749,-Z,-Z,725952,-1.002635935,-1.0,-0.002635935
5750,-Z,-Z,726031,-0.999684160,-1.0,0.000315840
5751,-Z,-Z,726111,-0.993780609,-1.0,0.006219391
5752,-Z,-Z,726192,-1.006571636,-1.0,-0.006571636
5753,-Z,-Z,726272,-1.006571636,-1.0,-0.006571636
5754,-Z,-Z,726351,-1.002635935,-1.0,-0.002635935
5755,-Z,-Z,726432,-1.002635935,-1.0,-0.002635935
5756,-Z,-Z,726512,-1.003619861,-1.0,-0.003619861
5757,-Z,-Z,726591,-1.000668085,-1.0,-0.000668085
5758,-Z,-Z,726671,-0.998700235,-1.0,0.001299765
5759,-Z,-Z,726752,-1.002635935,-1.0,-0.002635935
5760,-Z,-Z,726831,-1.000668085,-1.0,-0.000668085
5761,-Z,-Z,726911,-1.005587711,-1.0,-0.005587711
5762,-Z,-Z,726992,-1.002635935,-1.0,-0.002635935
5763,-Z,-Z,727072,-1.000668085,-1.0,-0.000668085
5764,-Z,-Z,727151,-0.999684160,-1.0,0.000315840
5765,-Z,-Z,727231,-0.999684160,-1.0,0.000315840
5766,-Z,-Z,727312,-0.998700235,-1.0,0.001299765
5767,-Z,-Z,727391,-0.994764534,-1.0,0.005235466
5768,-Z,-Z,727471,-1.005587711,-1.0,-0.005587711
5769,-Z,-Z,727552,-0.997716310,-1.0,0.002283690
5770,-Z,-Z,727631,-0.998700235,-1.0,0.001299765
5771,-Z,-Z,727711,-0.995748460,-1.0,0.004251540
5772,-Z,-Z,727792,-0.989844909,-1.0,0.010155091
5773,-Z,-Z,727872,-0.998700235,-1.0,0.001299765
