sample_index,original_orientation,orientation,time_ms,uncalibrated_y_g,ideal_y_g,signed_error_g
448,+X,-Y,88913,-1.124000000,-1.0,-0.124000000
449,+X,-Y,88992,-1.133000000,-1.0,-0.133000000
450,+X,-Y,89073,-1.128000000,-1.0,-0.128000000
451,+X,-Y,89152,-1.124000000,-1.0,-0.124000000
452,+X,-Y,89232,-1.121000000,-1.0,-0.121000000
453,+X,-Y,89313,-1.124000000,-1.0,-0.124000000
454,+X,-Y,89392,-1.124000000,-1.0,-0.124000000
455,+X,-Y,89473,-1.128000000,-1.0,-0.128000000
456,+X,-Y,89552,-1.127000000,-1.0,-0.127000000
457,+X,-Y,89633,-1.133000000,-1.0,-0.133000000
458,+X,-Y,89712,-1.113000000,-1.0,-0.113000000
459,+X,-Y,89793,-1.124000000,-1.0,-0.124000000
460,+X,-Y,89872,-1.121000000,-1.0,-0.121000000
461,+X,-Y,89952,-1.121000000,-1.0,-0.121000000
462,+X,-Y,90033,-1.128000000,-1.0,-0.128000000
463,+X,-Y,90112,-1.121000000,-1.0,-0.121000000
464,+X,-Y,90193,-1.113000000,-1.0,-0.113000000
465,+X,-Y,90272,-1.124000000,-1.0,-0.124000000
466,+X,-Y,90353,-1.124000000,-1.0,-0.124000000
467,+X,-Y,90432,-1.122000000,-1.0,-0.122000000
468,+X,-Y,90513,-1.121000000,-1.0,-0.121000000
469,+X,-Y,90592,-1.121000000,-1.0,-0.121000000
470,+X,-Y,90672,-1.125000000,-1.0,-0.125000000
471,+X,-Y,90753,-1.125000000,-1.0,-0.125000000
472,+X,-Y,90832,-1.128000000,-1.0,-0.128000000
473,+X,-Y,90913,-1.127000000,-1.0,-0.127000000
474,+X,-Y,90992,-1.121000000,-1.0,-0.121000000
475,+X,-Y,91073,-1.127000000,-1.0,-0.127000000
476,+X,-Y,91152,-1.121000000,-1.0,-0.121000000
477,+X,-Y,91233,-1.128000000,-1.0,-0.128000000
478,+X,-Y,91312,-1.128000000,-1.0,-0.128000000
479,+X,-Y,91392,-1.125000000,-1.0,-0.125000000
480,+X,-Y,91473,-1.117000000,-1.0,-0.117000000
481,+X,-Y,91552,-1.124000000,-1.0,-0.124000000
482,+X,-Y,91633,-1.125000000,-1.0,-0.125000000
483,+X,-Y,91712,-1.122000000,-1.0,-0.122000000
484,+X,-Y,91793,-1.121000000,-1.0,-0.121000000
485,+X,-Y,91872,-1.111000000,-1.0,-0.111000000
486,+X,-Y,91953,-1.121000000,-1.0,-0.121000000
487,+X,-Y,92032,-1.125000000,-1.0,-0.125000000
488,+X,-Y,92112,-1.120000000,-1.0,-0.120000000
489,+X,-Y,92193,-1.121000000,-1.0,-0.121000000
490,+X,-Y,92272,-1.121000000,-1.0,-0.121000000
491,+X,-Y,92353,-1.124000000,-1.0,-0.124000000
492,+X,-Y,92432,-1.120000000,-1.0,-0.120000000
493,+X,-Y,92513,-1.121000000,-1.0,-0.121000000
494,+X,-Y,92592,-1.116000000,-1.0,-0.116000000
495,+X,-Y,92673,-1.121000000,-1.0,-0.121000000
496,+X,-Y,92752,-1.124000000,-1.0,-0.124000000
497,+X,-Y,92832,-1.122000000,-1.0,-0.122000000
498,+X,-Y,92913,-1.128000000,-1.0,-0.128000000
499,+X,-Y,92992,-1.124000000,-1.0,-0.124000000
500,+X,-Y,93073,-1.121000000,-1.0,-0.121000000
501,+X,-Y,93152,-1.120000000,-1.0,-0.120000000
502,+X,-Y,93233,-1.120000000,-1.0,-0.120000000
503,+X,-Y,93312,-1.124000000,-1.0,-0.124000000
504,+X,-Y,93393,-1.128000000,-1.0,-0.128000000
505,+X,-Y,93472,-1.127000000,-1.0,-0.127000000
506,+X,-Y,93552,-1.124000000,-1.0,-0.124000000
507,+X,-Y,93633,-1.128000000,-1.0,-0.128000000
508,+X,-Y,93712,-1.127000000,-1.0,-0.127000000
509,+X,-Y,93793,-1.117000000,-1.0,-0.117000000
510,+X,-Y,93872,-1.127000000,-1.0,-0.127000000
511,+X,-Y,93953,-1.124000000,-1.0,-0.124000000
512,+X,-Y,94032,-1.117000000,-1.0,-0.117000000
513,+X,-Y,94113,-1.124000000,-1.0,-0.124000000
514,+X,-Y,94192,-1.125000000,-1.0,-0.125000000
515,+X,-Y,94272,-1.125000000,-1.0,-0.125000000
516,+X,-Y,94353,-1.129000000,-1.0,-0.129000000
517,+X,-Y,94432,-1.124000000,-1.0,-0.124000000
518,+X,-Y,94513,-1.121000000,-1.0,-0.121000000
519,+X,-Y,94592,-1.121000000,-1.0,-0.121000000
520,+X,-Y,94673,-1.125000000,-1.0,-0.125000000
521,+X,-Y,94752,-1.129000000,-1.0,-0.129000000
522,+X,-Y,94833,-1.128000000,-1.0,-0.128000000
523,+X,-Y,94912,-1.124000000,-1.0,-0.124000000
524,+X,-Y,94992,-1.122000000,-1.0,-0.122000000
525,+X,-Y,95073,-1.126000000,-1.0,-0.126000000
526,+X,-Y,95152,-1.124000000,-1.0,-0.124000000
527,+X,-Y,95233,-1.124000000,-1.0,-0.124000000
528,+X,-Y,95312,-1.119000000,-1.0,-0.119000000
529,+X,-Y,95393,-1.128000000,-1.0,-0.128000000
530,+X,-Y,95472,-1.128000000,-1.0,-0.128000000
531,+X,-Y,95553,-1.128000000,-1.0,-0.128000000
532,+X,-Y,95632,-1.128000000,-1.0,-0.128000000
533,+X,-Y,95712,-1.128000000,-1.0,-0.128000000
534,+X,-Y,95793,-1.124000000,-1.0,-0.124000000
535,+X,-Y,95872,-1.120000000,-1.0,-0.120000000
536,+X,-Y,95953,-1.121000000,-1.0,-0.121000000
537,+X,-Y,96032,-1.124000000,-1.0,-0.124000000
538,+X,-Y,96113,-1.121000000,-1.0,-0.121000000
539,+X,-Y,96192,-1.121000000,-1.0,-0.121000000
540,+X,-Y,96273,-1.128000000,-1.0,-0.128000000
541,+X,-Y,96352,-1.129000000,-1.0,-0.129000000
542,+X,-Y,96432,-1.127000000,-1.0,-0.127000000
543,+X,-Y,96513,-1.128000000,-1.0,-0.128000000
544,+X,-Y,96592,-1.124000000,-1.0,-0.124000000
545,+X,-Y,96673,-1.117000000,-1.0,-0.117000000
546,+X,-Y,96752,-1.122000000,-1.0,-0.122000000
547,+X,-Y,96833,-1.120000000,-1.0,-0.120000000
548,+X,-Y,96912,-1.121000000,-1.0,-0.121000000
549,+X,-Y,96993,-1.121000000,-1.0,-0.121000000
550,+X,-Y,97072,-1.122000000,-1.0,-0.122000000
551,+X,-Y,97153,-1.122000000,-1.0,-0.122000000
552,+X,-Y,97232,-1.128000000,-1.0,-0.128000000
553,+X,-Y,97312,-1.121000000,-1.0,-0.121000000
554,+X,-Y,97393,-1.124000000,-1.0,-0.124000000
555,+X,-Y,97472,-1.122000000,-1.0,-0.122000000
556,+X,-Y,97553,-1.121000000,-1.0,-0.121000000
557,+X,-Y,97632,-1.124000000,-1.0,-0.124000000
558,+X,-Y,97713,-1.122000000,-1.0,-0.122000000
559,+X,-Y,97792,-1.127000000,-1.0,-0.127000000
560,+X,-Y,97873,-1.122000000,-1.0,-0.122000000
561,+X,-Y,97952,-1.121000000,-1.0,-0.121000000
562,+X,-Y,98032,-1.121000000,-1.0,-0.121000000
563,+X,-Y,98113,-1.121000000,-1.0,-0.121000000
564,+X,-Y,98192,-1.121000000,-1.0,-0.121000000
565,+X,-Y,98273,-1.121000000,-1.0,-0.121000000
566,+X,-Y,98352,-1.121000000,-1.0,-0.121000000
567,+X,-Y,98433,-1.128000000,-1.0,-0.128000000
568,+X,-Y,98512,-1.125000000,-1.0,-0.125000000
569,+X,-Y,98593,-1.122000000,-1.0,-0.122000000
570,+X,-Y,98672,-1.133000000,-1.0,-0.133000000
571,+X,-Y,98753,-1.125000000,-1.0,-0.125000000
572,+X,-Y,98832,-1.121000000,-1.0,-0.121000000
573,+X,-Y,98912,-1.121000000,-1.0,-0.121000000
574,+X,-Y,98992,-1.124000000,-1.0,-0.124000000
575,+X,-Y,99072,-1.113000000,-1.0,-0.113000000
576,+X,-Y,99153,-1.113000000,-1.0,-0.113000000
577,+X,-Y,99232,-1.133000000,-1.0,-0.133000000
578,+X,-Y,99313,-1.128000000,-1.0,-0.128000000
579,+X,-Y,99392,-1.128000000,-1.0,-0.128000000
580,+X,-Y,99473,-1.125000000,-1.0,-0.125000000
581,+X,-Y,99552,-1.128000000,-1.0,-0.128000000
582,+X,-Y,99633,-1.122000000,-1.0,-0.122000000
583,+X,-Y,99712,-1.124000000,-1.0,-0.124000000
584,+X,-Y,99792,-1.122000000,-1.0,-0.122000000
585,+X,-Y,99873,-1.127000000,-1.0,-0.127000000
586,+X,-Y,99952,-1.124000000,-1.0,-0.124000000
587,+X,-Y,100033,-1.125000000,-1.0,-0.125000000
588,+X,-Y,100112,-1.125000000,-1.0,-0.125000000
589,+X,-Y,100193,-1.124000000,-1.0,-0.124000000
590,+X,-Y,100273,-1.127000000,-1.0,-0.127000000
591,+X,-Y,100352,-1.124000000,-1.0,-0.124000000
592,+X,-Y,100433,-1.120000000,-1.0,-0.120000000
593,+X,-Y,100512,-1.121000000,-1.0,-0.121000000
594,+X,-Y,100592,-1.122000000,-1.0,-0.122000000
595,+X,-Y,100673,-1.127000000,-1.0,-0.127000000
596,+X,-Y,100752,-1.125000000,-1.0,-0.125000000
597,+X,-Y,100832,-1.124000000,-1.0,-0.124000000
598,+X,-Y,100913,-1.122000000,-1.0,-0.122000000
599,+X,-Y,100992,-1.122000000,-1.0,-0.122000000
600,+X,-Y,101072,-1.122000000,-1.0,-0.122000000
601,+X,-Y,101153,-1.122000000,-1.0,-0.122000000
602,+X,-Y,101232,-1.124000000,-1.0,-0.124000000
603,+X,-Y,101313,-1.124000000,-1.0,-0.124000000
604,+X,-Y,101392,-1.122000000,-1.0,-0.122000000
605,+X,-Y,101472,-1.120000000,-1.0,-0.120000000
606,+X,-Y,101553,-1.121000000,-1.0,-0.121000000
607,+X,-Y,101632,-1.127000000,-1.0,-0.127000000
608,+X,-Y,101712,-1.128000000,-1.0,-0.128000000
609,+X,-Y,101793,-1.121000000,-1.0,-0.121000000
610,+X,-Y,101872,-1.124000000,-1.0,-0.124000000
611,+X,-Y,101953,-1.128000000,-1.0,-0.128000000
612,+X,-Y,102033,-1.128000000,-1.0,-0.128000000
613,+X,-Y,102112,-1.137000000,-1.0,-0.137000000
614,+X,-Y,102193,-1.122000000,-1.0,-0.122000000
615,+X,-Y,102272,-1.124000000,-1.0,-0.124000000
616,+X,-Y,102352,-1.124000000,-1.0,-0.124000000
617,+X,-Y,102433,-1.122000000,-1.0,-0.122000000
618,+X,-Y,102512,-1.119000000,-1.0,-0.119000000
619,+X,-Y,102592,-1.121000000,-1.0,-0.121000000
620,+X,-Y,102673,-1.121000000,-1.0,-0.121000000
621,+X,-Y,102752,-1.121000000,-1.0,-0.121000000
622,+X,-Y,102833,-1.128000000,-1.0,-0.128000000
623,+X,-Y,102913,-1.130000000,-1.0,-0.130000000
624,+X,-Y,102992,-1.130000000,-1.0,-0.130000000
625,+X,-Y,103073,-1.124000000,-1.0,-0.124000000
626,+X,-Y,103152,-1.124000000,-1.0,-0.124000000
627,+X,-Y,103232,-1.127000000,-1.0,-0.127000000
628,+X,-Y,103313,-1.124000000,-1.0,-0.124000000
629,+X,-Y,103392,-1.121000000,-1.0,-0.121000000
630,+X,-Y,103472,-1.122000000,-1.0,-0.122000000
631,+X,-Y,103553,-1.124000000,-1.0,-0.124000000
632,+X,-Y,103632,-1.124000000,-1.0,-0.124000000
633,+X,-Y,103713,-1.119000000,-1.0,-0.119000000
634,+X,-Y,103792,-1.117000000,-1.0,-0.117000000
635,+X,-Y,103872,-1.124000000,-1.0,-0.124000000
636,+X,-Y,103953,-1.128000000,-1.0,-0.128000000
637,+X,-Y,104032,-1.128000000,-1.0,-0.128000000
638,+X,-Y,104112,-1.129000000,-1.0,-0.129000000
639,+X,-Y,104193,-1.124000000,-1.0,-0.124000000
640,+X,-Y,104272,-1.126000000,-1.0,-0.126000000
641,+X,-Y,104353,-1.124000000,-1.0,-0.124000000
642,+X,-Y,104432,-1.124000000,-1.0,-0.124000000
643,+X,-Y,104512,-1.124000000,-1.0,-0.124000000
644,+X,-Y,104593,-1.124000000,-1.0,-0.124000000
645,+X,-Y,104672,-1.122000000,-1.0,-0.122000000
646,+X,-Y,104752,-1.124000000,-1.0,-0.124000000
647,+X,-Y,104833,-1.113000000,-1.0,-0.113000000
648,+X,-Y,104912,-1.121000000,-1.0,-0.121000000
649,+X,-Y,104993,-1.121000000,-1.0,-0.121000000
650,+X,-Y,105072,-1.122000000,-1.0,-0.122000000
651,+X,-Y,105152,-1.122000000,-1.0,-0.122000000
652,+X,-Y,105233,-1.124000000,-1.0,-0.124000000
653,+X,-Y,105312,-1.117000000,-1.0,-0.117000000
654,+X,-Y,105392,-1.124000000,-1.0,-0.124000000
655,+X,-Y,105473,-1.117000000,-1.0,-0.117000000
656,+X,-Y,105552,-1.119000000,-1.0,-0.119000000
657,+X,-Y,105632,-1.133000000,-1.0,-0.133000000
658,+X,-Y,105713,-1.127000000,-1.0,-0.127000000
659,+X,-Y,105792,-1.124000000,-1.0,-0.124000000
660,+X,-Y,105873,-1.127000000,-1.0,-0.127000000
661,+X,-Y,105953,-1.127000000,-1.0,-0.127000000
662,+X,-Y,106032,-1.128000000,-1.0,-0.128000000
663,+X,-Y,106113,-1.121000000,-1.0,-0.121000000
664,+X,-Y,106192,-1.133000000,-1.0,-0.133000000
665,+X,-Y,106272,-1.127000000,-1.0,-0.127000000
666,+X,-Y,106353,-1.121000000,-1.0,-0.121000000
667,+X,-Y,106432,-1.122000000,-1.0,-0.122000000
668,+X,-Y,106512,-1.128000000,-1.0,-0.128000000
669,+X,-Y,106593,-1.121000000,-1.0,-0.121000000
670,+X,-Y,106672,-1.124000000,-1.0,-0.124000000
671,+X,-Y,106753,-1.124000000,-1.0,-0.124000000
672,+X,-Y,106833,-1.121000000,-1.0,-0.121000000
673,+X,-Y,106912,-1.121000000,-1.0,-0.121000000
674,+X,-Y,106993,-1.123000000,-1.0,-0.123000000
675,+X,-Y,107072,-1.127000000,-1.0,-0.127000000
676,+X,-Y,107152,-1.119000000,-1.0,-0.119000000
677,+X,-Y,107233,-1.129000000,-1.0,-0.129000000
678,+X,-Y,107312,-1.124000000,-1.0,-0.124000000
679,+X,-Y,107392,-1.128000000,-1.0,-0.128000000
680,+X,-Y,107473,-1.124000000,-1.0,-0.124000000
681,+X,-Y,107552,-1.121000000,-1.0,-0.121000000
682,+X,-Y,107633,-1.128000000,-1.0,-0.128000000
683,+X,-Y,107712,-1.125000000,-1.0,-0.125000000
684,+X,-Y,107792,-1.113000000,-1.0,-0.113000000
685,+X,-Y,107873,-1.113000000,-1.0,-0.113000000
686,+X,-Y,107952,-1.121000000,-1.0,-0.121000000
687,+X,-Y,108032,-1.124000000,-1.0,-0.124000000
688,+X,-Y,108113,-1.124000000,-1.0,-0.124000000
689,+X,-Y,108192,-1.124000000,-1.0,-0.124000000
690,+X,-Y,108272,-1.128000000,-1.0,-0.128000000
691,+X,-Y,108353,-1.121000000,-1.0,-0.121000000
692,+X,-Y,108432,-1.121000000,-1.0,-0.121000000
693,+X,-Y,108513,-1.122000000,-1.0,-0.122000000
694,+X,-Y,108592,-1.127000000,-1.0,-0.127000000
695,+X,-Y,108672,-1.122000000,-1.0,-0.122000000
696,+X,-Y,108753,-1.121000000,-1.0,-0.121000000
697,+X,-Y,108832,-1.121000000,-1.0,-0.121000000
698,+X,-Y,108912,-1.117000000,-1.0,-0.117000000
699,+X,-Y,108993,-1.121000000,-1.0,-0.121000000
700,+X,-Y,109072,-1.119000000,-1.0,-0.119000000
701,+X,-Y,109153,-1.119000000,-1.0,-0.119000000
702,+X,-Y,109233,-1.122000000,-1.0,-0.122000000
703,+X,-Y,109312,-1.128000000,-1.0,-0.128000000
704,+X,-Y,109393,-1.124000000,-1.0,-0.124000000
705,+X,-Y,109472,-1.122000000,-1.0,-0.122000000
706,+X,-Y,109552,-1.127000000,-1.0,-0.127000000
707,+X,-Y,109633,-1.121000000,-1.0,-0.121000000
708,+X,-Y,109712,-1.118000000,-1.0,-0.118000000
709,+X,-Y,109792,-1.118000000,-1.0,-0.118000000
710,+X,-Y,109873,-1.128000000,-1.0,-0.128000000
711,+X,-Y,109952,-1.124000000,-1.0,-0.124000000
712,+X,-Y,110032,-1.124000000,-1.0,-0.124000000
713,+X,-Y,110113,-1.122000000,-1.0,-0.122000000
714,+X,-Y,110192,-1.124000000,-1.0,-0.124000000
715,+X,-Y,110273,-1.122000000,-1.0,-0.122000000
716,+X,-Y,110352,-1.124000000,-1.0,-0.124000000
717,+X,-Y,110432,-1.122000000,-1.0,-0.122000000
718,+X,-Y,110513,-1.122000000,-1.0,-0.122000000
719,+X,-Y,110592,-1.127000000,-1.0,-0.127000000
720,+X,-Y,110672,-1.124000000,-1.0,-0.124000000
721,+X,-Y,110753,-1.124000000,-1.0,-0.124000000
722,+X,-Y,110832,-1.124000000,-1.0,-0.124000000
723,+X,-Y,110913,-1.121000000,-1.0,-0.121000000
724,+X,-Y,110993,-1.124000000,-1.0,-0.124000000
725,+X,-Y,111072,-1.124000000,-1.0,-0.124000000
726,+X,-Y,111153,-1.121000000,-1.0,-0.121000000
727,+X,-Y,111232,-1.119000000,-1.0,-0.119000000
728,+X,-Y,111312,-1.125000000,-1.0,-0.125000000
729,+X,-Y,111393,-1.124000000,-1.0,-0.124000000
730,+X,-Y,111472,-1.121000000,-1.0,-0.121000000
731,+X,-Y,111552,-1.121000000,-1.0,-0.121000000
732,+X,-Y,111633,-1.121000000,-1.0,-0.121000000
733,+X,-Y,111712,-1.129000000,-1.0,-0.129000000
734,+X,-Y,111793,-1.129000000,-1.0,-0.129000000
735,+X,-Y,111872,-1.122000000,-1.0,-0.122000000
736,+X,-Y,111952,-1.122000000,-1.0,-0.122000000
737,+X,-Y,112033,-1.117000000,-1.0,-0.117000000
738,+X,-Y,112112,-1.119000000,-1.0,-0.119000000
739,+X,-Y,112192,-1.121000000,-1.0,-0.121000000
740,+X,-Y,112273,-1.124000000,-1.0,-0.124000000
741,+X,-Y,112352,-1.133000000,-1.0,-0.133000000
742,+X,-Y,112432,-1.120000000,-1.0,-0.120000000
743,+X,-Y,112513,-1.124000000,-1.0,-0.124000000
744,+X,-Y,112592,-1.121000000,-1.0,-0.121000000
745,+X,-Y,112673,-1.128000000,-1.0,-0.128000000
746,+X,-Y,112752,-1.128000000,-1.0,-0.128000000
747,+X,-Y,112832,-1.121000000,-1.0,-0.121000000
748,+X,-Y,112913,-1.120000000,-1.0,-0.120000000
749,+X,-Y,112992,-1.111000000,-1.0,-0.111000000
750,+X,-Y,113072,-1.122000000,-1.0,-0.122000000
751,+X,-Y,113153,-1.120000000,-1.0,-0.120000000
752,+X,-Y,113232,-1.124000000,-1.0,-0.124000000
753,+X,-Y,113313,-1.122000000,-1.0,-0.122000000
754,+X,-Y,113392,-1.121000000,-1.0,-0.121000000
755,+X,-Y,113472,-1.121000000,-1.0,-0.121000000
756,+X,-Y,113553,-1.121000000,-1.0,-0.121000000
757,+X,-Y,113632,-1.114000000,-1.0,-0.114000000
758,+X,-Y,113712,-1.114000000,-1.0,-0.114000000
759,+X,-Y,113793,-1.125000000,-1.0,-0.125000000
760,+X,-Y,113872,-1.125000000,-1.0,-0.125000000
761,+X,-Y,113952,-1.126000000,-1.0,-0.126000000
762,+X,-Y,114033,-1.124000000,-1.0,-0.124000000
763,+X,-Y,114112,-1.129000000,-1.0,-0.129000000
764,+X,-Y,114193,-1.119000000,-1.0,-0.119000000
765,+X,-Y,114272,-1.124000000,-1.0,-0.124000000
766,+X,-Y,114352,-1.129000000,-1.0,-0.129000000
767,+X,-Y,114433,-1.121000000,-1.0,-0.121000000
768,+X,-Y,114512,-1.117000000,-1.0,-0.117000000
769,+X,-Y,114592,-1.129000000,-1.0,-0.129000000
770,+X,-Y,114673,-1.129000000,-1.0,-0.129000000
771,+X,-Y,114752,-1.113000000,-1.0,-0.113000000
772,+X,-Y,114833,-1.124000000,-1.0,-0.124000000
773,+X,-Y,114913,-1.124000000,-1.0,-0.124000000
774,+X,-Y,114992,-1.122000000,-1.0,-0.122000000
775,+X,-Y,115073,-1.127000000,-1.0,-0.127000000
776,+X,-Y,115152,-1.128000000,-1.0,-0.128000000
777,+X,-Y,115232,-1.128000000,-1.0,-0.128000000
778,+X,-Y,115313,-1.121000000,-1.0,-0.121000000
779,+X,-Y,115392,-1.124000000,-1.0,-0.124000000
780,+X,-Y,115472,-1.122000000,-1.0,-0.122000000
781,+X,-Y,115553,-1.120000000,-1.0,-0.120000000
782,+X,-Y,115632,-1.120000000,-1.0,-0.120000000
783,+X,-Y,115713,-1.128000000,-1.0,-0.128000000
784,+X,-Y,115792,-1.120000000,-1.0,-0.120000000
785,+X,-Y,115872,-1.117000000,-1.0,-0.117000000
786,+X,-Y,115953,-1.126000000,-1.0,-0.126000000
787,+X,-Y,116032,-1.127000000,-1.0,-0.127000000
788,+X,-Y,116113,-1.124000000,-1.0,-0.124000000
789,+X,-Y,116193,-1.127000000,-1.0,-0.127000000
790,+X,-Y,116272,-1.121000000,-1.0,-0.121000000
791,+X,-Y,116353,-1.120000000,-1.0,-0.120000000
792,+X,-Y,116432,-1.128000000,-1.0,-0.128000000
793,+X,-Y,116512,-1.117000000,-1.0,-0.117000000
794,+X,-Y,116593,-1.128000000,-1.0,-0.128000000
795,+X,-Y,116672,-1.128000000,-1.0,-0.128000000
796,+X,-Y,116752,-1.133000000,-1.0,-0.133000000
797,+X,-Y,116833,-1.121000000,-1.0,-0.121000000
798,+X,-Y,116912,-1.127000000,-1.0,-0.127000000
799,+X,-Y,116993,-1.122000000,-1.0,-0.122000000
800,+X,-Y,117073,-1.113000000,-1.0,-0.113000000
801,+X,-Y,117152,-1.119000000,-1.0,-0.119000000
802,+X,-Y,117233,-1.127000000,-1.0,-0.127000000
803,+X,-Y,117312,-1.113000000,-1.0,-0.113000000
804,+X,-Y,117392,-1.128000000,-1.0,-0.128000000
805,+X,-Y,117473,-1.128000000,-1.0,-0.128000000
806,+X,-Y,117552,-1.128000000,-1.0,-0.128000000
807,+X,-Y,117632,-1.128000000,-1.0,-0.128000000
808,+X,-Y,117713,-1.136000000,-1.0,-0.136000000
809,+X,-Y,117792,-1.113000000,-1.0,-0.113000000
810,+X,-Y,117873,-1.121000000,-1.0,-0.121000000
811,+X,-Y,117952,-1.117000000,-1.0,-0.117000000
812,+X,-Y,118032,-1.121000000,-1.0,-0.121000000
813,+X,-Y,118113,-1.125000000,-1.0,-0.125000000
814,+X,-Y,118192,-1.124000000,-1.0,-0.124000000
815,+X,-Y,118272,-1.128000000,-1.0,-0.128000000
816,+X,-Y,118353,-1.128000000,-1.0,-0.128000000
817,+X,-Y,118432,-1.128000000,-1.0,-0.128000000
818,+X,-Y,118512,-1.124000000,-1.0,-0.124000000
819,+X,-Y,118593,-1.124000000,-1.0,-0.124000000
820,+X,-Y,118672,-1.128000000,-1.0,-0.128000000
821,+X,-Y,118753,-1.119000000,-1.0,-0.119000000
822,+X,-Y,118832,-1.124000000,-1.0,-0.124000000
823,+X,-Y,118912,-1.121000000,-1.0,-0.121000000
824,+X,-Y,118993,-1.122000000,-1.0,-0.122000000
825,+X,-Y,119072,-1.127000000,-1.0,-0.127000000
826,+X,-Y,119152,-1.124000000,-1.0,-0.124000000
827,+X,-Y,119233,-1.119000000,-1.0,-0.119000000
828,+X,-Y,119312,-1.121000000,-1.0,-0.121000000
829,+X,-Y,119392,-1.128000000,-1.0,-0.128000000
830,+X,-Y,119473,-1.128000000,-1.0,-0.128000000
831,+X,-Y,119552,-1.128000000,-1.0,-0.128000000
832,+X,-Y,119633,-1.122000000,-1.0,-0.122000000
833,+X,-Y,119712,-1.124000000,-1.0,-0.124000000
834,+X,-Y,119792,-1.124000000,-1.0,-0.124000000
835,+X,-Y,119873,-1.124000000,-1.0,-0.124000000
836,+X,-Y,119952,-1.121000000,-1.0,-0.121000000
837,+X,-Y,120032,-1.121000000,-1.0,-0.121000000
838,+X,-Y,120113,-1.120000000,-1.0,-0.120000000
839,+X,-Y,120192,-1.121000000,-1.0,-0.121000000
840,+X,-Y,120273,-1.121000000,-1.0,-0.121000000
841,+X,-Y,120353,-1.125000000,-1.0,-0.125000000
842,+X,-Y,120432,-1.121000000,-1.0,-0.121000000
843,+X,-Y,120513,-1.121000000,-1.0,-0.121000000
844,+X,-Y,120592,-1.121000000,-1.0,-0.121000000
845,+X,-Y,120672,-1.128000000,-1.0,-0.128000000
846,+X,-Y,120753,-1.133000000,-1.0,-0.133000000
847,+X,-Y,120832,-1.124000000,-1.0,-0.124000000
848,+X,-Y,120912,-1.121000000,-1.0,-0.121000000
849,+X,-Y,120993,-1.121000000,-1.0,-0.121000000
850,+X,-Y,121072,-1.124000000,-1.0,-0.124000000
851,+X,-Y,121153,-1.117000000,-1.0,-0.117000000
852,+X,-Y,121232,-1.122000000,-1.0,-0.122000000
853,+X,-Y,121312,-1.120000000,-1.0,-0.120000000
854,+X,-Y,121393,-1.124000000,-1.0,-0.124000000
855,+X,-Y,121472,-1.124000000,-1.0,-0.124000000
856,+X,-Y,121552,-1.112000000,-1.0,-0.112000000
857,+X,-Y,121633,-1.121000000,-1.0,-0.121000000
858,+X,-Y,121712,-1.124000000,-1.0,-0.124000000
859,+X,-Y,121793,-1.128000000,-1.0,-0.128000000
860,+X,-Y,121872,-1.125000000,-1.0,-0.125000000
861,+X,-Y,121952,-1.127000000,-1.0,-0.127000000
862,+X,-Y,122033,-1.128000000,-1.0,-0.128000000
863,+X,-Y,122112,-1.127000000,-1.0,-0.127000000
864,+X,-Y,122192,-1.122000000,-1.0,-0.122000000
865,+X,-Y,122273,-1.120000000,-1.0,-0.120000000
866,+X,-Y,122352,-1.117000000,-1.0,-0.117000000
867,+X,-Y,122432,-1.120000000,-1.0,-0.120000000
868,+X,-Y,122513,-1.120000000,-1.0,-0.120000000
869,+X,-Y,122592,-1.120000000,-1.0,-0.120000000
870,+X,-Y,122673,-1.123000000,-1.0,-0.123000000
871,+X,-Y,122752,-1.124000000,-1.0,-0.124000000
872,+X,-Y,122832,-1.128000000,-1.0,-0.128000000
873,+X,-Y,122913,-1.127000000,-1.0,-0.127000000
874,+X,-Y,122992,-1.125000000,-1.0,-0.125000000
875,+X,-Y,123072,-1.127000000,-1.0,-0.127000000
876,+X,-Y,123153,-1.108000000,-1.0,-0.108000000
877,+X,-Y,123232,-1.124000000,-1.0,-0.124000000
878,+X,-Y,123313,-1.121000000,-1.0,-0.121000000
879,+X,-Y,123393,-1.124000000,-1.0,-0.124000000
880,+X,-Y,123472,-1.124000000,-1.0,-0.124000000
881,+X,-Y,123553,-1.121000000,-1.0,-0.121000000
882,+X,-Y,123632,-1.119000000,-1.0,-0.119000000
883,+X,-Y,123712,-1.124000000,-1.0,-0.124000000
884,+X,-Y,123793,-1.113000000,-1.0,-0.113000000
885,+X,-Y,123872,-1.119000000,-1.0,-0.119000000
886,+X,-Y,123953,-1.121000000,-1.0,-0.121000000
887,+X,-Y,124033,-1.124000000,-1.0,-0.124000000
888,+X,-Y,124112,-1.127000000,-1.0,-0.127000000
889,+X,-Y,124193,-1.124000000,-1.0,-0.124000000
890,+X,-Y,124272,-1.121000000,-1.0,-0.121000000
891,+X,-Y,124352,-1.124000000,-1.0,-0.124000000
892,+X,-Y,124433,-1.124000000,-1.0,-0.124000000
893,+X,-Y,124512,-1.120000000,-1.0,-0.120000000
894,+X,-Y,124592,-1.121000000,-1.0,-0.121000000
895,+X,-Y,124673,-1.121000000,-1.0,-0.121000000
896,+X,-Y,124752,-1.124000000,-1.0,-0.124000000
897,+X,-Y,124833,-1.127000000,-1.0,-0.127000000
